access_id,object_id,techno_complex,site_name,location,country,longitude,latitude,layer,dating_method,date_bp_max_min,excavation_year,material,object_type,length_mm,width_mm,depth_mm,preservation,short_description,references,line,obline,radline,dashline,circumline,notch,obnotch,radnotch,circumnotch,dot,cupule,cross,rhombus,grid,hatching,zigzag,zigzagrow,rectangle,hashtag,maccaroni,v,circumspiral,vulva,anthropomorph,zoomorph,paw,concenline,pinleft,pinright,star,other,sign_coding
686,spy0015,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,bone,awl,,,,fragmented,decorated bone awl with parallel and sub-parallel incisions,Pirson S. et al. 2013; Otte M. 1979: p. 299 fig. 125.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
687,spy0016,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,ivory,undetermined,,,,fragmented,engraved piece of ivory,Pirson S. et al. 2013; Otte M. 1979: p. 299 fig. 125.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
688,spy0017,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,ivory,rod/bâton,,,,fragmented,decorated ivory fragment,Pirson S. et al. 2013; Otte M. 1979: p. 299 fig. 125.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
697,spy0026,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,bone,tube,,,,almost complete,bone tube decorated,Pirson S. et al. 2013; Otte M. 1979: p. 306 fig. 127.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
689,spy0018,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,bone,undetermined,,,,fragmented,decorated bone fragment,Pirson S. et al. 2013; Otte M. 1979: p. 299 fig. 125.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
676,spy0005,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,bone,chisel,,,,fragmented,,Pirson S. et al. 2013; Otte M. 1979: p. 291 fig. 118.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
690,spy0019,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,ivory,undetermined,,,,undetermined,fragment of ivory decorated with cross motifs,Pirson S. et al. 2013; Otte M. 1979: p. 299 fig. 125.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
696,spy0025,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,bone,tube,,,,fragmented,decorated bone tube,Pirson S. et al. 2013; Otte M. 1979: p. 306 fig. 127.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
694,spy0023,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,bone,tube,,,,fragmented,decorated bone tube,Pirson S. et al. 2013; Otte M. 1979: p. 306 fig. 127.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
698,spy0027,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,bone,tube,,,,almost complete,Tube en os couvert de stries organisées,Pirson S. et al. 2013; Otte M. 1979: p. 306 fig. 128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
684,spy0013,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,ivory,personal ornament,,,,almost complete,Cône en ivoire incisé,Pirson S. et al. 2013; Otte M. 1979: p. 299 fig. 124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
683,spy0012,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,ivory,personal ornament,,,,fragmented,pendeloques en ivoire,Pirson S. et al. 2013; Otte M. 1979: p. 299 fig. 123.32,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
681,spy0010,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,ivory,awl,,,,fragmented,Coin en ivoire,Pirson S. et al. 2013; Otte M. 1979: p. 294 fig. 120.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
255,spy0003,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,ivory,personal ornament,,,,complete,elliptical flat notched ivory bead,Pirson S. et al. 2013; Vanhaeren M. & d'Errico F. 2006: p.1112 fig. 1.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
685,spy0014,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,shell,personal ornament,,,,complete,decorated seashell,Pirson S. et al. 2013; Otte M. 1979: p. 299 fig. 125.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
256,laf0019,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,H?,OSL,37200±1900,,ivory,personal ornament,,,,complete,ivory diadem,Guerin G. et al. 2015; Vanhaeren M. & d'Errico F. 2006: p. 1112 fig. 1.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,laf0011,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,H',OSL,37200±1900,1902,limestone,bloc,560.0,400.0,200.0,complete,,Guerin G. et al. 2015; Duhard J.-P. et al.  2014: p. 49 fig. 93; Delluc B. & Delluc G. 1978: p. 294 fig. 49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
653,gdr0010,Aurignacien,Grotte du Renne,Arcy-sur-Cure,France,3.740833,47.603611,,AMS,36500±1300 - 34050±750,,bone,undetermined,,,,fragmented,engraved scapula fragment,Zilhão  J. 2007; Schmider B. 2002: p. 69 fig. 37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,laf0009,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,H,OSL,37200±1900,1902,limestone,bloc,,,,almost complete,limestone bloc with vulva representations,Guerin G. et al. 2015; Duhard J.-P. et al. 2014: p. 47-48 fig. 83; Delluc B. & Delluc G. 1978: p. 282 fig. 41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
664,laf0020,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,,OSL,37200±1900,,bone,point,,,,almost complete,Point losangique avec gravures,Guerin G. et al. 2015; Delporte H. 1984: fig. 9.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,laf0008,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,,OSL,37200±1900,1902,antler,point,125.0,17.0,,complete,Fragment de sagaie (?) en bois de renne,Guerin G. et al. 2015; Chollot-Varagnac M. 1980: p. 48-49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,laf0013,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,H',OSL,37200±1900,1902,limestone,bloc,520.0,450.0,220.0,almost complete,limestone bloc with vulva representations -,Guerin G. et al. 2015; Duhard J.-P. et al.  2014: p. 50 fig. 98-99; Delluc B. & Delluc G. 1978: p.   297 fig. 51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
25,laf0006,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,,OSL,37200±1900,1902,antler,point,77.0,8.0,,undetermined,Pointe (?) en bois de renne,Guerin G. et al. 2015; Chollot-Varagnac M. 1980: p. 48-49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,laf0015,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,H',OSL,37200±1900,1902,limestone,bloc,175.0,125.0,85.0,complete,limestone bloc with vulva representations,Guerin G. et al. 2015; Duhard J.-P. et al.  2014: p. 50 fig. 100; Delluc B. & Delluc G. 1978: p. 299 fig. 52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
24,laf0005,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,,OSL,37200±1900,1902,antler,point,80.0,21.0,,fragmented,Pointe en bois de renne,Guerin G. et al. 2015; Chollot-Varagnac M. 1980: p. 48-49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
421,gkl0030,Aurignacien,Geissenklösterle,Blaubeuren-Weiler,Germany,9.772222,48.398333,III,C14,38900±1000 - 30100±550,1983,bone,undetermined,6.0,3.0,1.0,fragmented,,Dutkiewicz E. 2019: Taf. 55.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
740,laf0023,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,F?,OSL,37200±1900,,animal tooth,personal ornament,,,,complete,pendant element with a cross as decoration,Guerin G. et al. 2015; Peyrony D. 1934: p. 49 fig. 47.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
715,gdg0012,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,bone,undetermined,,,,fragmented,decorated rib fragment,Qiaomei F. et al. 2016; Otte M. 1979: p. 415 fig. 182.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,laf0004,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,,OSL,37200±1900,1902,bone,awl,102.0,8.0,,complete,Alène en os,Guerin G. et al. 2015; Chollot-Varagnac M. 1980: p. 46-47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,lar0002,Aurignacien,Abri Lartet/Gorge d'Enfer,Les Eyzies-de-Tayac-Sireuil,France,0.999087,44.943821,,,,1863 / 1918,bone,plaquette,102.0,30.0,,almost complete,engraved and notched bone,Chollot-Varagnac M. 1980: p. 44-45; Bourillion et al. 2016,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
743,laf0026,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,F?,OSL,37200±1900,,antler,figurine undet.,,,,almost complete,anthropomorphic figurine,Guerin G. et al. 2015; Peyrony D. 1934: p.51 fig. 50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
358,mla0003,Aurignacien,Mladeč,Mladeč,Czech Republic,17.016667,49.706389,,AMS,34930+520/-490 - 31190+400/-390,,ivory,point,,,,almost complete,engraved ivory point,Valoch K. 2010: p. 91 fig. 11.2;  Wild E. M. et al. 2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
341,mla0002,Aurignacien,Mladeč,Mladeč,Czech Republic,17.016667,49.706389,,AMS,34930+520/-490 - 31190+400/-390,,bone,awl,,,,complete,engraved bone point,Wild E. M. et al. 2005; Svoboda J. 2001: p. 51 fig. 5.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
340,mla0001,Aurignacien,Mladeč,Mladeč,Czech Republic,17.016667,49.706389,,AMS,34930+520/-490 - 31190+400/-390,1881-1904,bone,awl,,,,almost complete,engraved bone point,Svoboda J. 2006; Wild E. M. et al. 2005; Svoboda J. 2001: p. 51 fig. 5.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,lar0001,Aurignacien,Abri Lartet/Gorge d'Enfer,Les Eyzies-de-Tayac-Sireuil,France,0.999087,44.943821,,,,1863 / 1918,bone,awl,50.0,7.0,,fragmented,Alène d'os,Chollot-Varagnac M. 1980: p. 44-45; Demars P.-Y. 1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
258,lak0002,Aurignacien,Labeko Koba,Arrasate,Spain,-2.489000,43.066000,VII,AMS,36850+/-800 - 35400+/-650,,undetermined,undetermined,,,,fragmented,,Wood R. E. et al. 2014; Barandiaran I. & Garcia Diez M. 2007: p. 213 fig. i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
259,lak0003,Aurignacien,Labeko Koba,Arrasate,Spain,-2.489000,43.066000,VII,AMS,36850+/-800 - 35400+/-650,,bone,spatula/lissoir,,,,fragmented,,Wood R. E. et al. 2014; Barandiaran I. & Garcia Diez M. 2007: p. 213 fig. j,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
242,lak0001,Aurignacien,Labeko Koba,Arrasate,Spain,-2.489000,43.066000,VII,AMS,36850+/-800 - 35400+/-650,1988,limestone,bloc,34.0,46.0,16.0,complete,,Wood R. E. et al. 2014; Garcìa M. et al. 2000: p. 377-383; Garate D. et al. 2015: p. 241 fig. 2d; Floss H. & Rouquerol N. 2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
305,vin0001,Aurignacien,La Viña,Manzaneda,Spain,-5.827000,43.313000,XIII,AMS,31160±380 - 30650±360,,bone,point,,,,fragmented,,Wood R. E. et al. 2014; Barandiaran I. & Garcia Diez M. 2007: p. 213a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240,laf0018,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,H'',OSL,37200±1900,,limestone,bloc,,,,complete,Engraved rock with the legs of a four footed animal as well as the outline of a vulva and many cupules,Guerin G. et al. 2015; Zilhao J. 2007: p. 34 fig. 10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
236,laf0014,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,,OSL,37200±1900,,limestone,bloc,,,,complete,Bloc with cupules,Bourrillon R. et al. 2016: p. 13 fig. 14-3; Guerin G. et al. 2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,men0001,Aurignacien,Menton/Grottes du Grimaldi,Menton,France,7.535556,43.783333,,,,,steatite,other,27.0,20.0,,undetermined,Fragment de cône en stéatite noire,Chollot-Varagnac M. 1980: p. 42-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
29,men0002,Aurignacien,Menton/Grottes du Grimaldi,Menton,France,7.535556,43.783333,,,,,stone indet.,other,63.0,38.0,,almost complete,Fragment de galet,Chollot-Varagnac M. 1980: p. 42-43,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
333,cas0021,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,antler,bâton percé,,,,fragmented,bâtons percés en bois de Renne avec incisions parallèles,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 11.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,cas0002,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,,AMS,34320±520 - 31900±450,1911-1913,limestone,undetermined,,,,almost complete,,Bourrillon R. et al. 2016: p. 13 fig. 14.4; White R. et al. 2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
322,cas0013,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,II,AMS,34320±520 - 31900±450,1911-1913,bone,point,,,,complete,pointes losangique en os décoré,White R. et al. 2012; Peyrony D. 1935: p. 439 fig. 19.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,cas0006,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,II,AMS,34320±520 - 31900±450,1911-1913,limestone,bloc,580.0,600.0,140.0,fragmented,two fragments of a large limestone bloc with several vulva representations,Duhard J.-P. et al. 2014: p. 32-33 fig. 38 39; White R. et al. 2012; Delluc B. & Delluc G. 1978: p. 266 fig. 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
100,cas0012,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,,AMS,34320±520 - 31900±450,1911-1913,bone,spatula/lissoir,,,,almost complete,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
38,cas0004,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,II,AMS,34320±520 - 31900±450,1911-1913,limestone,bloc,,,,undetermined,bloc en calcaire conaien vulve. No description in the book,Duhard J.-P. et al. 2014: p. 32 fig. 37; White R. et al. 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
31,cel0031,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,,C14,33600±550 - 32450±450,1927,bone,undetermined,102.0,8.0,,almost complete,Frgment of a rib mit sequences of notches,Chollot-Varagnac M. 1980: p. 46-47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
334,cas0022,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,antler,bâton percé,,,,fragmented,bâtons percés en bois de Renne avec incisions parallèles,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 11.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,cas0009,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,bone,undetermined,,,,fragmented,Objet en os décoré,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 17.6;San Juan C. et al. 2007: p. 103-5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,cas0010,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,bone,spatula/lissoir,,,,fragmented,Objet en os décoré,White R. et al. 2012; Peyrony D 1935: p. 434 fig. 17.2; San Juan C. et al.  2007: p. 103-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
326,cas0014,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,ivory,other,,,,complete,lame d'ivoire à bords découpés arrondis et cochés,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 17.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,cas0001,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,,AMS,34320±520 - 31900±450,1911-1913,bone,spatula/lissoir,43.0,12.0,,fragmented,Fragment de lame d'os,White R. et al. 2012; Chollot-Varagnac M. 1980: fig. 69.350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
332,cas0020,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,bone,rod/bâton,,,,almost complete,Objet en os décoré,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 17.10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330,cas0018,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,bone,awl,,,,almost complete,Objet en os décoré,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 17.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
329,cas0017,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,bone,awl,,,,almost complete,Objet en os décoré,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 17.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
331,cas0019,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,I,AMS,34320±520 - 31900±450,1911-1913,bone,rod/bâton,,,,almost complete,Objet en os décoré,White R. et al. 2012; Peyrony D. 1935: p. 434 fig. 17.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
308,ecs0002,Aurignacien,El Castillo,Puente Viesgo,Spain,-3.965500,43.292300,18b,AMS,39300±1600,,limestone,plaquette,,,,fragmented,plaquette of sandstone which present four lines engraved,Bernaldo de Quirós F. et al. 2010: p. 301 fig. 11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
402,gkl0011,Aurignacien,Geissenklösterle,Blaubeuren-Weiler,Germany,9.772222,48.398333,II,C14,35700±700 - 30625±796,1977,ivory,figurine zoomorph,50.0,21.0,19.0,fragmented,,Dutkiewicz E. 2019: Taf. 10; Hahn J. 1986:,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
392,gkl0001,Aurignacien,Geissenklösterle,Blaubeuren-Weiler,Germany,9.772222,48.398333,II,C14,35700±700 - 30625±796,1976,ivory,undetermined,36.0,12.0,2.0,fragmented,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
114,cel0014,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,A,C14,33600±550 - 32450±450,1927,limestone,bloc,,,,complete,Limestone block with 1 horse head 1 vulva 1 cuvette cupules,White R. et al. 2017: p. 14 fig. 16b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,
102,cel0004,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,A,C14,33600±550 - 32450±450,1927,bone,tube,,,,almost complete,Bird bone smoothed and incised along three sides,White R. et al. 1992: p. 67 fig. 10d,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129,cel0027,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,A,C14,33600±550 - 32450±450,2014,limestone,bloc,,,,complete,"A long straight is visible on the left side of this surface. At the left lower margin of this surface several aligned cupules follow the curve of a natural concavity. At the center of
the concavity there is a pair of larger cupules.",White R. et al. 2017: p. 20 fig. 21g,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,cel0012,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,A,C14,33600±550 - 32450±450,1927,ivory,personal ornament,51.0,,,complete,"Ivory spinter probably
depicting a human female. Two faces of the object are decorated with paired incisions",White R. 1989: p. 98;  White R. et al. 1992: p. 68 fig. 13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,cas0005,Aurignacien,Castanet,Sergeac (Dordogne),France,1.120000,44.990000,,AMS,34320±520 - 31900±450,1911-1913,stone indet.,undetermined,,,,complete,,Bourrillon R. et al. 2016: p. 14 fig. 15.6; White R. et al. 2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,cel0026,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,A,C14,33600±550 - 32450±450,2014,limestone,bloc,,,,complete,Limestone block with incisions,White R. et al. 2017: p. 20 fig. 21f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
131,cel0029,Aurignacien,Cellier,Tursac (Dordogne),France,1.045278,44.970000,A,C14,33600±550 - 32450±450,2014,limestone,bloc,,,,fragmented,The surface of this conjoining block present deep cuvette artificial depressio created posterior to and truncates two curved lines a series of three wide deep straight lines and a zoomorphic figure,White R. et al. 2017: p. 23 fig. 24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
